Entity,Code,Year,Eggs | 00002949 || Exports | 005911 || tonnes
Myanmar,MMR,2012,0
Myanmar,MMR,2013,0
Myanmar,MMR,2014,0
Myanmar,MMR,2018,0
Namibia,NAM,1961,0
Namibia,NAM,1962,0
Namibia,NAM,1963,0
Namibia,NAM,1964,0
Namibia,NAM,1965,0
Namibia,NAM,1966,0
Namibia,NAM,1967,0
Namibia,NAM,1968,0
Namibia,NAM,1969,0
Namibia,NAM,1970,0
Namibia,NAM,1971,0
Namibia,NAM,1972,0
Namibia,NAM,1973,0
Namibia,NAM,1974,0
Namibia,NAM,1975,0
Namibia,NAM,1976,0
Namibia,NAM,1977,0
Namibia,NAM,1978,0
Namibia,NAM,1979,0
Namibia,NAM,1980,0
Namibia,NAM,1981,0
Namibia,NAM,1982,0
Namibia,NAM,1983,0
Namibia,NAM,1984,0
Namibia,NAM,1985,0
Namibia,NAM,1986,0
Namibia,NAM,1987,0
Namibia,NAM,1988,0
Namibia,NAM,1989,0
Namibia,NAM,1990,0
Namibia,NAM,1991,0
Namibia,NAM,1992,0
Namibia,NAM,1993,0
Namibia,NAM,1994,0
Namibia,NAM,1995,0
Namibia,NAM,1996,0
Namibia,NAM,1997,0
Namibia,NAM,1998,0
Namibia,NAM,1999,0
Namibia,NAM,2000,0
Namibia,NAM,2001,0
Namibia,NAM,2002,0
Namibia,NAM,2003,1000
Namibia,NAM,2004,0
Namibia,NAM,2005,0
Namibia,NAM,2006,0
Namibia,NAM,2007,0
Namibia,NAM,2008,0
Namibia,NAM,2009,0
Namibia,NAM,2010,0
Namibia,NAM,2011,0
Namibia,NAM,2012,1000
Namibia,NAM,2013,0
Namibia,NAM,2014,0
Namibia,NAM,2015,0
Namibia,NAM,2016,0
Namibia,NAM,2017,0
Namibia,NAM,2018,0
Namibia,NAM,2019,0
Namibia,NAM,2020,0
Namibia,NAM,2021,0
Namibia,NAM,2022,0
Nepal,NPL,1961,0
Nepal,NPL,1962,0
Nepal,NPL,1963,0
Nepal,NPL,1964,0
Nepal,NPL,1965,0
Nepal,NPL,1966,0
Nepal,NPL,1967,0
Nepal,NPL,1968,0
Nepal,NPL,1969,0
Nepal,NPL,1970,0
Nepal,NPL,1971,0
Nepal,NPL,1972,0
Nepal,NPL,1973,0
Nepal,NPL,1974,0
Nepal,NPL,1975,0
Nepal,NPL,1976,0
Nepal,NPL,1977,0
Nepal,NPL,1978,0
Nepal,NPL,1979,0
Nepal,NPL,1980,0
Nepal,NPL,1981,0
Nepal,NPL,1982,0
Nepal,NPL,1983,0
Nepal,NPL,1984,0
Nepal,NPL,1985,0
Nepal,NPL,1986,0
Nepal,NPL,1987,0
Nepal,NPL,1988,0
Nepal,NPL,1989,0
Nepal,NPL,1990,0
Nepal,NPL,1991,0
Nepal,NPL,1992,0
Nepal,NPL,1993,0
Nepal,NPL,1994,0
Nepal,NPL,1995,0
Nepal,NPL,1996,0
Nepal,NPL,1997,0
Nepal,NPL,1998,0
Nepal,NPL,1999,0
Nepal,NPL,2000,0
Nepal,NPL,2001,0
Nepal,NPL,2002,0
Nepal,NPL,2003,0
Nepal,NPL,2004,0
Nepal,NPL,2005,0
Nepal,NPL,2006,0
Nepal,NPL,2007,0
Nepal,NPL,2008,0
Nepal,NPL,2009,0
Nepal,NPL,2010,0
Nepal,NPL,2011,0
Nepal,NPL,2012,0
Nepal,NPL,2013,0
Nepal,NPL,2015,0
Nepal,NPL,2016,0
Netherlands,NLD,1961,187000
Netherlands,NLD,1962,181000
Netherlands,NLD,1963,146000
Netherlands,NLD,1964,114000
Netherlands,NLD,1965,77000
Netherlands,NLD,1966,73000
Netherlands,NLD,1967,54000
Netherlands,NLD,1968,72000
Netherlands,NLD,1969,89000
Netherlands,NLD,1970,104000
Netherlands,NLD,1971,90000
Netherlands,NLD,1972,95000
Netherlands,NLD,1973,116000
Netherlands,NLD,1974,133000
Netherlands,NLD,1975,144000
Netherlands,NLD,1976,179000
Netherlands,NLD,1977,193000
Netherlands,NLD,1978,241000
Netherlands,NLD,1979,291000
Netherlands,NLD,1980,355000
Netherlands,NLD,1981,383000
Netherlands,NLD,1982,417000
Netherlands,NLD,1983,426000
Netherlands,NLD,1984,445000
Netherlands,NLD,1985,443000
Netherlands,NLD,1986,444000
Netherlands,NLD,1987,459000
Netherlands,NLD,1988,458000
Netherlands,NLD,1989,479000
Netherlands,NLD,1990,480000
Netherlands,NLD,1991,476000
Netherlands,NLD,1992,455000
Netherlands,NLD,1993,418000
Netherlands,NLD,1994,428000
Netherlands,NLD,1995,373000
Netherlands,NLD,1996,386000
Netherlands,NLD,1997,372000
Netherlands,NLD,1998,359000
Netherlands,NLD,1999,436000
Netherlands,NLD,2000,365000
Netherlands,NLD,2001,384000
Netherlands,NLD,2002,348000
Netherlands,NLD,2003,292000
Netherlands,NLD,2004,369000
Netherlands,NLD,2005,380000
Netherlands,NLD,2006,398000
Netherlands,NLD,2007,478000
Netherlands,NLD,2008,564000
Netherlands,NLD,2009,570000
Netherlands,NLD,2010,617000
Netherlands,NLD,2011,600000
Netherlands,NLD,2012,583000
Netherlands,NLD,2013,684000
Netherlands,NLD,2014,670000
Netherlands,NLD,2015,580000
Netherlands,NLD,2016,529000
Netherlands,NLD,2017,654000
Netherlands,NLD,2018,710000
Netherlands,NLD,2019,645000
Netherlands,NLD,2020,666000
Netherlands,NLD,2021,643000
Netherlands,NLD,2022,552000
New Zealand,NZL,1961,0
New Zealand,NZL,1962,0
New Zealand,NZL,1963,1000
New Zealand,NZL,1964,1000
New Zealand,NZL,1965,0
New Zealand,NZL,1966,1000
New Zealand,NZL,1967,0
New Zealand,NZL,1968,1000
New Zealand,NZL,1969,0
New Zealand,NZL,1970,1000
New Zealand,NZL,1971,3000
New Zealand,NZL,1972,3000
New Zealand,NZL,1973,5000
New Zealand,NZL,1974,2000
New Zealand,NZL,1975,3000
New Zealand,NZL,1976,3000
New Zealand,NZL,1977,4000
New Zealand,NZL,1978,5000
New Zealand,NZL,1979,4000
New Zealand,NZL,1980,3000
New Zealand,NZL,1981,4000
New Zealand,NZL,1982,4000
New Zealand,NZL,1983,4000
New Zealand,NZL,1984,4000
New Zealand,NZL,1985,2000
New Zealand,NZL,1986,3000
New Zealand,NZL,1987,1000
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0
New Zealand,NZL,1993,0
New Zealand,NZL,1994,1000
New Zealand,NZL,1995,0
New Zealand,NZL,1996,1000
New Zealand,NZL,1997,1000
New Zealand,NZL,1998,1000
New Zealand,NZL,1999,1000
New Zealand,NZL,2000,1000
New Zealand,NZL,2001,1000
New Zealand,NZL,2002,1000
New Zealand,NZL,2003,1000
New Zealand,NZL,2004,1000
New Zealand,NZL,2005,1000
New Zealand,NZL,2006,1000
New Zealand,NZL,2007,1000
New Zealand,NZL,2008,1000
New Zealand,NZL,2009,3000
New Zealand,NZL,2010,4000
New Zealand,NZL,2011,3000
New Zealand,NZL,2012,3000
New Zealand,NZL,2013,4000
New Zealand,NZL,2014,3000
New Zealand,NZL,2015,3000
New Zealand,NZL,2016,2000
New Zealand,NZL,2017,2000
New Zealand,NZL,2018,2000
New Zealand,NZL,2019,1000
New Zealand,NZL,2020,1000
New Zealand,NZL,2021,1000
New Zealand,NZL,2022,1000
Nicaragua,NIC,1961,0
Nicaragua,NIC,1962,0
Nicaragua,NIC,1963,0
Nicaragua,NIC,1964,0
Nicaragua,NIC,1965,0
Nicaragua,NIC,1966,0
Nicaragua,NIC,1967,0
Nicaragua,NIC,1968,1000
Nicaragua,NIC,1969,0
Nicaragua,NIC,1970,1000
Nicaragua,NIC,1971,0
Nicaragua,NIC,1972,0
Nicaragua,NIC,1973,0
Nicaragua,NIC,1974,0
Nicaragua,NIC,1975,0
Nicaragua,NIC,1976,0
Nicaragua,NIC,1977,0
Nicaragua,NIC,1978,0
Nicaragua,NIC,1979,0
Nicaragua,NIC,1980,0
Nicaragua,NIC,1981,0
Nicaragua,NIC,1982,0
Nicaragua,NIC,1983,0
Nicaragua,NIC,1984,0
Nicaragua,NIC,1985,0
Nicaragua,NIC,1986,0
Nicaragua,NIC,1987,0
Nicaragua,NIC,1988,0
Nicaragua,NIC,1989,0
Nicaragua,NIC,1990,0
Nicaragua,NIC,1991,0
Nicaragua,NIC,1992,0
Nicaragua,NIC,1993,0
Nicaragua,NIC,1994,1000
Nicaragua,NIC,1995,1000
Nicaragua,NIC,1996,0
Nicaragua,NIC,1997,0
Nicaragua,NIC,1998,0
Nicaragua,NIC,1999,0
Nicaragua,NIC,2000,0
Nicaragua,NIC,2001,0
Nicaragua,NIC,2002,0
Nicaragua,NIC,2003,0
Nicaragua,NIC,2004,0
Nicaragua,NIC,2005,0
Nicaragua,NIC,2006,0
Nicaragua,NIC,2007,0
Nicaragua,NIC,2008,0
Nicaragua,NIC,2009,0
Nicaragua,NIC,2010,0
Nicaragua,NIC,2011,0
Nicaragua,NIC,2012,0
Nicaragua,NIC,2013,0
Nicaragua,NIC,2014,0
Nicaragua,NIC,2016,0
Nicaragua,NIC,2018,0
Nicaragua,NIC,2019,1000
Nicaragua,NIC,2020,1000
Nicaragua,NIC,2021,1000
Nicaragua,NIC,2022,1000
Niger,NER,1961,0
Niger,NER,1962,0
Niger,NER,1963,0
Niger,NER,1964,0
Niger,NER,1965,0
Niger,NER,1966,0
Niger,NER,1967,0
Niger,NER,1968,0
Niger,NER,1969,0
Niger,NER,1970,0
Niger,NER,1971,0
Niger,NER,1972,0
Niger,NER,1973,0
Niger,NER,1974,0
Niger,NER,1975,0
Niger,NER,1976,0
Niger,NER,1977,0
Niger,NER,1978,0
Niger,NER,1979,0
Niger,NER,1980,0
Niger,NER,1981,0
Niger,NER,1982,0
Niger,NER,1983,0
Niger,NER,1984,0
Niger,NER,1985,0
Niger,NER,1986,0
Niger,NER,1987,0
Niger,NER,1988,0
Niger,NER,1989,0
Niger,NER,1990,0
Niger,NER,1991,0
Niger,NER,1992,0
Niger,NER,1993,0
Niger,NER,1994,0
Niger,NER,1995,0
Niger,NER,1996,0
Niger,NER,1997,0
Niger,NER,1998,0
Niger,NER,1999,0
Niger,NER,2000,0
Niger,NER,2001,0
Niger,NER,2002,0
Niger,NER,2003,0
Niger,NER,2004,0
Niger,NER,2005,0
Niger,NER,2006,0
Niger,NER,2007,0
Niger,NER,2008,0
Niger,NER,2009,0
Niger,NER,2010,0
Niger,NER,2011,0
Niger,NER,2012,0
Niger,NER,2013,0
Niger,NER,2018,0
Niger,NER,2019,0
Nigeria,NGA,2014,0
Nigeria,NGA,2015,0
Nigeria,NGA,2016,1000
Nigeria,NGA,2017,0
Nigeria,NGA,2019,0
Nigeria,NGA,2020,0
Nigeria,NGA,2021,0
Nigeria,NGA,2022,0
North Macedonia,MKD,1992,6000
North Macedonia,MKD,1993,4000
North Macedonia,MKD,1994,3000
North Macedonia,MKD,1995,3000
North Macedonia,MKD,1996,1000
North Macedonia,MKD,1997,1000
North Macedonia,MKD,1998,1000
North Macedonia,MKD,1999,2000
North Macedonia,MKD,2000,5000
North Macedonia,MKD,2001,2000
North Macedonia,MKD,2002,1000
North Macedonia,MKD,2003,1000
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,2000
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,1000
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0
North Macedonia,MKD,2011,0
North Macedonia,MKD,2012,1000
North Macedonia,MKD,2013,0
North Macedonia,MKD,2014,0
North Macedonia,MKD,2015,0
North Macedonia,MKD,2016,0
North Macedonia,MKD,2017,0
North Macedonia,MKD,2018,0
North Macedonia,MKD,2020,0
North Macedonia,MKD,2022,0
Norway,NOR,1961,1000
Norway,NOR,1962,0
Norway,NOR,1963,0
Norway,NOR,1964,0
Norway,NOR,1965,1000
Norway,NOR,1966,1000
Norway,NOR,1967,1000
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,1000
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,2000
Norway,NOR,1980,1000
Norway,NOR,1981,0
Norway,NOR,1982,1000
Norway,NOR,1983,1000
Norway,NOR,1984,2000
Norway,NOR,1985,1000
Norway,NOR,1986,1000
Norway,NOR,1987,0
Norway,NOR,1988,2000
Norway,NOR,1989,4000
Norway,NOR,1990,2000
Norway,NOR,1991,2000
Norway,NOR,1992,2000
Norway,NOR,1993,4000
Norway,NOR,1994,5000
Norway,NOR,1995,3000
Norway,NOR,1996,2000
Norway,NOR,1997,3000
Norway,NOR,1998,2000
Norway,NOR,1999,2000
Norway,NOR,2000,1000
Norway,NOR,2001,4000
Norway,NOR,2002,0
Norway,NOR,2003,0
Norway,NOR,2004,1000
Norway,NOR,2005,1000
Norway,NOR,2006,0
Norway,NOR,2007,0
Norway,NOR,2008,0
Norway,NOR,2009,1000
Norway,NOR,2010,1000
Norway,NOR,2011,1000
Norway,NOR,2012,1000
Norway,NOR,2013,2000
Norway,NOR,2014,1000
Norway,NOR,2015,1000
Norway,NOR,2016,1000
Norway,NOR,2017,1000
Norway,NOR,2018,2000
Norway,NOR,2019,2000
Norway,NOR,2020,2000
Norway,NOR,2021,2000
Norway,NOR,2022,2000
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,1000
Oman,OMN,1998,1000
Oman,OMN,1999,2000
Oman,OMN,2000,2000
Oman,OMN,2001,2000
Oman,OMN,2002,2000
Oman,OMN,2003,3000
Oman,OMN,2004,3000
Oman,OMN,2005,4000
Oman,OMN,2006,2000
Oman,OMN,2007,2000
Oman,OMN,2008,5000
Oman,OMN,2009,5000
Oman,OMN,2010,6000
Oman,OMN,2011,5000
Oman,OMN,2012,5000
Oman,OMN,2013,5000
Oman,OMN,2014,5000
Oman,OMN,2015,6000
Oman,OMN,2016,8000
Oman,OMN,2017,8000
Oman,OMN,2018,7000
Oman,OMN,2019,7000
Oman,OMN,2020,8000
Oman,OMN,2021,8000
Oman,OMN,2022,9000
Pakistan,PAK,1961,1000
Pakistan,PAK,1962,1000
Pakistan,PAK,1963,1000
Pakistan,PAK,1964,0
Pakistan,PAK,1965,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,1000
Pakistan,PAK,2001,1000
Pakistan,PAK,2002,1000
Pakistan,PAK,2003,1000
Pakistan,PAK,2004,2000
Pakistan,PAK,2005,1000
Pakistan,PAK,2006,1000
Pakistan,PAK,2007,1000
Pakistan,PAK,2008,0
Pakistan,PAK,2009,0
Pakistan,PAK,2010,1000
Pakistan,PAK,2011,3000
Pakistan,PAK,2012,5000
Pakistan,PAK,2013,12000
Pakistan,PAK,2014,9000
Pakistan,PAK,2015,21000
Pakistan,PAK,2016,13000
Pakistan,PAK,2017,7000
Pakistan,PAK,2018,8000
Pakistan,PAK,2019,13000
Pakistan,PAK,2020,24000
Pakistan,PAK,2021,13000
Pakistan,PAK,2022,5000
Panama,PAN,1961,0
Panama,PAN,1962,0
Panama,PAN,1963,0
Panama,PAN,1964,0
Panama,PAN,1965,0
Panama,PAN,1966,0
Panama,PAN,1967,0
Panama,PAN,1968,0
Panama,PAN,1969,0
Panama,PAN,1970,0
Panama,PAN,1971,0
Panama,PAN,1972,0
Panama,PAN,1973,0
Panama,PAN,1974,0
Panama,PAN,1975,0
Panama,PAN,1976,0
Panama,PAN,1977,0
Panama,PAN,1978,0
Panama,PAN,1979,0
Panama,PAN,1980,0
Panama,PAN,1981,0
Panama,PAN,1982,1000
Panama,PAN,1983,0
Panama,PAN,1984,1000
Panama,PAN,1985,0
Panama,PAN,1986,0
Panama,PAN,1987,0
Panama,PAN,1988,0
Panama,PAN,1989,0
Panama,PAN,1990,0
Panama,PAN,1991,0
Panama,PAN,1992,0
Panama,PAN,1993,0
Panama,PAN,1994,1000
Panama,PAN,1995,1000
Panama,PAN,1996,1000
Panama,PAN,1997,1000
Panama,PAN,1998,1000
Panama,PAN,1999,1000
Panama,PAN,2000,1000
Panama,PAN,2001,2000
Panama,PAN,2002,2000
Panama,PAN,2003,1000
Panama,PAN,2004,1000
Panama,PAN,2005,1000
Panama,PAN,2006,1000
Panama,PAN,2007,2000
Panama,PAN,2008,1000
Panama,PAN,2009,1000
Panama,PAN,2010,1000
Panama,PAN,2011,1000
Panama,PAN,2012,1000
Panama,PAN,2013,1000
Panama,PAN,2014,1000
Panama,PAN,2015,1000
Panama,PAN,2016,1000
Panama,PAN,2017,1000
Panama,PAN,2018,1000
Panama,PAN,2019,1000
Panama,PAN,2020,1000
Panama,PAN,2021,1000
Panama,PAN,2022,2000
Papua New Guinea,PNG,2010,0
Papua New Guinea,PNG,2011,0
Papua New Guinea,PNG,2012,0
Papua New Guinea,PNG,2013,0
Paraguay,PRY,2010,0
Paraguay,PRY,2011,0
Paraguay,PRY,2012,0
Paraguay,PRY,2013,0
Peru,PER,1961,0
Peru,PER,1962,0
Peru,PER,1963,0
Peru,PER,1964,0
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,1000
Peru,PER,1979,1000
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,1000
Peru,PER,1996,0
Peru,PER,1997,0
Peru,PER,1998,1000
Peru,PER,1999,0
Peru,PER,2000,1000
Peru,PER,2001,1000
Peru,PER,2002,1000
Peru,PER,2003,1000
Peru,PER,2004,2000
Peru,PER,2005,2000
Peru,PER,2006,2000
Peru,PER,2007,3000
Peru,PER,2008,4000
Peru,PER,2009,4000
Peru,PER,2010,4000
Peru,PER,2011,4000
Peru,PER,2012,5000
Peru,PER,2013,7000
Peru,PER,2014,8000
Peru,PER,2015,4000
Peru,PER,2016,4000
Peru,PER,2017,2000
Peru,PER,2018,1000
Peru,PER,2019,1000
Peru,PER,2020,1000
Peru,PER,2021,1000
Peru,PER,2022,4000
Philippines,PHL,1961,0
Philippines,PHL,1962,0
Philippines,PHL,1963,0
Philippines,PHL,1964,0
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,1000
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0
Philippines,PHL,2006,0
Philippines,PHL,2007,0
Philippines,PHL,2008,0
Philippines,PHL,2009,0
Philippines,PHL,2010,0
Philippines,PHL,2011,0
Philippines,PHL,2012,0
Philippines,PHL,2013,0
Philippines,PHL,2014,0
Philippines,PHL,2015,0
Philippines,PHL,2016,0
Philippines,PHL,2017,0
Philippines,PHL,2018,0
Philippines,PHL,2019,0
Philippines,PHL,2020,0
Philippines,PHL,2021,0
Philippines,PHL,2022,0
Poland,POL,1961,91000
Poland,POL,1962,80000
Poland,POL,1963,54000
Poland,POL,1964,48000
Poland,POL,1965,55000
Poland,POL,1966,39000
Poland,POL,1967,42000
Poland,POL,1968,28000
Poland,POL,1969,32000
Poland,POL,1970,31000
Poland,POL,1971,30000
Poland,POL,1972,36000
Poland,POL,1973,33000
Poland,POL,1974,33000
Poland,POL,1975,29000
Poland,POL,1976,14000
Poland,POL,1977,22000
Poland,POL,1978,24000
Poland,POL,1979,19000
Poland,POL,1980,19000
Poland,POL,1981,1000
Poland,POL,1982,1000
Poland,POL,1983,0
Poland,POL,1984,2000
Poland,POL,1985,0
Poland,POL,1986,2000
Poland,POL,1987,1000
Poland,POL,1988,3000
Poland,POL,1989,10000
Poland,POL,1990,9000
Poland,POL,1991,1000
Poland,POL,1992,3000
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,1000
Poland,POL,1996,1000
Poland,POL,1997,3000
Poland,POL,1998,1000
Poland,POL,1999,2000
Poland,POL,2000,1000
Poland,POL,2001,3000
Poland,POL,2002,9000
Poland,POL,2003,28000
Poland,POL,2004,31000
Poland,POL,2005,54000
Poland,POL,2006,65000
Poland,POL,2007,101000
Poland,POL,2008,136000
Poland,POL,2009,163000
Poland,POL,2010,181000
Poland,POL,2011,203000
Poland,POL,2012,224000
Poland,POL,2013,254000
Poland,POL,2014,242000
Poland,POL,2015,275000
Poland,POL,2016,283000
Poland,POL,2017,344000
Poland,POL,2018,277000
Poland,POL,2019,312000
Poland,POL,2020,295000
Poland,POL,2021,250000
Poland,POL,2022,328000
Portugal,PRT,1961,0
Portugal,PRT,1962,0
Portugal,PRT,1963,0
Portugal,PRT,1964,0
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,1000
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,1000
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,1000
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,1000
Portugal,PRT,1988,1000
Portugal,PRT,1989,1000
Portugal,PRT,1990,2000
Portugal,PRT,1991,4000
Portugal,PRT,1992,3000
Portugal,PRT,1993,2000
Portugal,PRT,1994,4000
Portugal,PRT,1995,3000
Portugal,PRT,1996,3000
Portugal,PRT,1997,2000
Portugal,PRT,1998,4000
Portugal,PRT,1999,6000
Portugal,PRT,2000,8000
Portugal,PRT,2001,8000
Portugal,PRT,2002,12000
Portugal,PRT,2003,15000
Portugal,PRT,2004,16000
Portugal,PRT,2005,9000
Portugal,PRT,2006,15000
Portugal,PRT,2007,15000
Portugal,PRT,2008,14000
Portugal,PRT,2009,19000
Portugal,PRT,2010,20000
Portugal,PRT,2011,25000
Portugal,PRT,2012,26000
Portugal,PRT,2013,32000
Portugal,PRT,2014,39000
Portugal,PRT,2015,44000
Portugal,PRT,2016,42000
Portugal,PRT,2017,38000
Portugal,PRT,2018,36000
Portugal,PRT,2019,38000
Portugal,PRT,2020,35000
Portugal,PRT,2021,40000
Portugal,PRT,2022,35000
Qatar,QAT,2019,0
Qatar,QAT,2020,0
Qatar,QAT,2022,0
Romania,ROU,1961,6000
Romania,ROU,1962,7000
Romania,ROU,1963,5000
Romania,ROU,1964,8000
Romania,ROU,1965,14000
Romania,ROU,1966,16000
Romania,ROU,1967,16000
Romania,ROU,1968,18000
Romania,ROU,1969,20000
Romania,ROU,1970,17000
Romania,ROU,1971,18000
Romania,ROU,1972,22000
Romania,ROU,1973,25000
Romania,ROU,1974,21000
Romania,ROU,1975,23000
Romania,ROU,1976,32000
Romania,ROU,1977,33000
Romania,ROU,1978,23000
Romania,ROU,1979,25000
Romania,ROU,1980,16000
Romania,ROU,1981,18000
Romania,ROU,1982,9000
Romania,ROU,1983,2000
Romania,ROU,1984,6000
Romania,ROU,1985,1000
Romania,ROU,1986,1000
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,1000
Romania,ROU,1990,0
Romania,ROU,1991,3000
Romania,ROU,1992,6000
Romania,ROU,1993,2000
Romania,ROU,1994,2000
Romania,ROU,1995,1000
Romania,ROU,1996,1000
Romania,ROU,1997,2000
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,1000
Romania,ROU,2004,1000
Romania,ROU,2005,0
Romania,ROU,2006,0
Romania,ROU,2007,3000
Romania,ROU,2008,6000
Romania,ROU,2009,6000
Romania,ROU,2010,10000
Romania,ROU,2011,8000
Romania,ROU,2012,18000
Romania,ROU,2013,21000
Romania,ROU,2014,12000
Romania,ROU,2015,18000
Romania,ROU,2016,10000
Romania,ROU,2017,16000
Romania,ROU,2018,21000
Romania,ROU,2019,18000
Romania,ROU,2020,15000
Romania,ROU,2021,15000
Romania,ROU,2022,26000
Russia,RUS,1992,11000
Russia,RUS,1993,11000
Russia,RUS,1994,7000
Russia,RUS,1995,3000
Russia,RUS,1996,3000
Russia,RUS,1997,2000
Russia,RUS,1998,7000
Russia,RUS,1999,7000
Russia,RUS,2000,11000
Russia,RUS,2001,7000
Russia,RUS,2002,7000
Russia,RUS,2003,9000
Russia,RUS,2004,9000
Russia,RUS,2005,6000
Russia,RUS,2006,15000
Russia,RUS,2007,15000
Russia,RUS,2008,12000
Russia,RUS,2009,17000
Russia,RUS,2010,13000
Russia,RUS,2011,13000
Russia,RUS,2012,19000
Russia,RUS,2013,19000
Russia,RUS,2014,15000
Russia,RUS,2015,15000
Russia,RUS,2016,18000
Russia,RUS,2017,30000
Russia,RUS,2018,37000
Russia,RUS,2019,38000
Russia,RUS,2020,36000
Russia,RUS,2021,38000
Russia,RUS,2022,27000
Rwanda,RWA,1961,0
Rwanda,RWA,1962,0
Rwanda,RWA,1963,0
Rwanda,RWA,1964,0
Rwanda,RWA,1965,0
Rwanda,RWA,1966,0
Rwanda,RWA,1967,0
Rwanda,RWA,1968,0
Rwanda,RWA,1969,0
Rwanda,RWA,1970,0
